id,reputation,upvotes,downvotes,question_count,avg_question_score,avg_question_view_count,answer_count,accepted_answer_count,avg_answer_score,no_of_badges,gold_badge_count,silver_badge_count,bronze_badge_count,badge_score,net_user_upvotes
4160298,77,96,0,770,0.272727273,362.8181818,770,2,0.428571429,770,0,0,770,770,96
670054,828,57,0,2940,4.857142857,5573.071429,2940,2,0.571428571,2940,196,1078,1666,7938,57
2980087,617,12,1,735,3.714285714,1156.571429,735,2,4.8,735,0,175,560,1260,11
3602897,335,6,0,850,1.2,1653.5,850,2,1.8,850,0,200,650,1450,6
6593123,437,18,2,1512,-0.428571429,226.5714286,1512,2,2.083333333,1512,0,420,1092,2772,16
2659938,123,42,0,180,1.333333333,2089.166667,180,2,2,180,0,24,156,252,42
225864,153,7,0,160,1,939.8,160,2,2.5,160,0,20,140,220,7
11278406,41,6,0,96,-0.333333333,348,96,2,0,96,0,0,96,96,6
1554961,1808,29,3,684,6.333333333,5908,684,2,24.33333333,684,54,252,378,1926,26
12599407,43,3,0,9,1,309,9,2,0,9,0,0,9,9,3
10452831,149,10,0,176,-0.75,661.25,176,2,0.5,176,0,0,176,176,10
524912,237,11,0,64,1.5,2502.5,64,2,4,64,0,16,48,112,11
4341740,883,336,7,9126,1.384615385,1474.615385,9126,2,1,9126,234,2340,6552,18252,329
14152145,127,6,0,192,0.833333333,645.6666667,192,2,1,192,0,24,168,264,6
249137,525,29,0,1134,3.111111111,2642.555556,1134,2,2.166666667,1134,54,324,756,2592,29
4572113,701,51,0,612,3.5,2301.666667,612,2,5.333333333,612,36,180,396,1476,51
4920926,679,44,0,176,1,3044,176,2,6.5,176,0,64,112,368,44
7262080,261,13,0,2520,0.514285714,1356.228571,2520,2,1.333333333,2520,105,525,1890,5040,13
855002,349,5,0,704,2.5,2273,704,2,3.5,704,0,160,544,1184,5
4094117,1103,15,0,360,2.666666667,4155.666667,360,2,14.66666667,360,36,144,180,1116,15
10803068,373,68,9,736,0.739130435,434.3913043,736,2,1,736,0,92,644,1012,59
4127317,104,13,0,2280,0.733333333,996.6666667,2280,2,0,2280,0,240,2040,3000,13
3462494,2973,860,29,7040,0.6,555.2,7040,2,12.68181818,7040,220,3520,3300,19580,831
6630609,320,13,0,1400,0.52,409.88,1400,2,0.5,1400,0,300,1100,2300,13
6745552,78,1,0,160,0.75,344.75,160,2,0,160,0,0,160,160,1
7392754,682,75,6,8424,1,562.4102564,8424,2,0.666666667,8424,0,2106,6318,14742,69
3969932,75,6,1,60,0,56,60,2,-0.1,60,0,0,60,60,5
1772235,502,213,19,560,0,213,560,2,2.785714286,560,0,196,364,1148,194
599552,546,659,7,17784,0.736842105,2873.263158,17784,2,0.333333333,17784,1368,3762,12654,41382,652
1155118,71,2,0,120,1.2,1209.2,120,2,0,120,0,0,120,120,2
11274877,471,23,3,1925,2.636363636,2380.363636,1925,2,1,1925,77,462,1386,4004,20
19158255,5,0,0,32,-0.75,85.5,32,2,0,32,0,0,32,32,0
1025695,1429,116,17,12177,3.888888889,3231.222222,12177,2,2.272727273,12177,297,4158,7722,27324,99
9258044,183,152,3,1287,-0.111111111,195.6666667,1287,2,1.545454545,1287,0,198,1089,1881,149
1050275,423,47,0,374,2.636363636,1634.363636,374,2,0,374,22,88,264,836,47
227353,2474,123,3,720,2,365,720,2,9.541666667,720,48,360,312,2232,120
849997,128,14,0,135,1,717.2,135,2,2,135,0,0,135,135,14
956099,150,2,0,72,1.25,260,72,2,2.666666667,72,0,0,72,72,2
1606752,75,2,0,64,1.5,1489.75,64,2,0.5,64,0,0,64,64,2
5017654,1617,16,0,1922,5,8501.5,1922,2,4.709677419,1922,124,806,992,5456,16
4888352,161,12,0,135,3.666666667,754,135,2,1,135,0,0,135,135,12
6237741,652,45,0,1344,3.75,4922.333333,1344,2,3.5,1344,144,336,864,3648,45
1632458,470,19,1,840,0.285714286,283.2857143,840,2,3.875,840,0,168,672,1344,18
9436571,163,17,0,110,0.8,656.4,110,2,1,110,0,0,110,110,17
934703,8181,438,8,1338216,1.678132678,3096.297297,1338216,2,1,1338216,107448,420024,810744,3565320,430
297406,95,33,0,420,0.857142857,1227.285714,420,2,0.6,420,0,70,350,630,33
1309246,111,93,0,15,0,770,15,2,1.6,15,0,5,10,30,93
1679628,43,0,0,30,0.666666667,649,30,2,1,30,0,0,30,30,0
1256938,101,0,0,36,2,3291,36,2,3,36,0,8,28,60,0
1952290,317,244,2,1152,1.25,1456.875,1152,2,1.25,1152,0,192,960,1728,242
5752171,85,43,0,165,0.333333333,336.3333333,165,2,0.8,165,0,15,150,210,43
5723725,71,14,0,132,-1.5,157,132,2,0.272727273,132,0,0,132,132,14
1220932,436,11,0,27,0,56,27,2,7.333333333,27,0,6,21,45,11
3196217,426,84,5,4290,1.230769231,4135.461538,4290,2,1.4,4290,260,780,3250,8970,79
12191020,79,6,0,108,0.333333333,318.6666667,108,2,0.75,108,0,0,108,108,6
1520523,33,0,0,54,0.666666667,916,54,2,0.333333333,54,0,0,54,54,0
14124596,81,21,0,40,1.5,944.5,40,2,2.5,40,0,0,40,40,21
7987766,45,218,0,216,0.666666667,1629.333333,216,2,0,216,0,36,180,324,218
1007067,113,44,0,120,2,3575.666667,120,2,0.5,120,0,24,96,192,44
58743,30909,101,1,74772,32.33333333,17186.21505,74772,2,10.83333333,74772,9486,24552,40734,233802,100
11714936,113,15,0,280,0.571428571,177.7857143,280,2,0.5,280,0,0,280,280,15
15036136,106,248,0,1890,-0.2,123.6,1890,2,0.222222222,1890,0,0,1890,1890,248
4157959,105,6,0,64,2,2886,64,2,0.75,64,0,8,56,88,6
15379728,175,63,0,450,1,508.4444444,450,2,1,450,0,45,405,585,63
4765367,129,55,0,550,0.7,927.7,550,2,0.6,550,0,50,500,700,55
1318407,594,18,0,1276,2.090909091,3510.727273,1276,2,5.25,1276,44,308,924,2596,18
13237107,1,0,0,12,-1,99.5,12,2,0,12,0,0,12,12,0
336229,243,10,0,288,4,19234,288,2,0.333333333,288,24,72,192,720,10
1566860,405,46,3,1232,1,560.7142857,1232,2,1.272727273,1232,0,308,924,2156,43
3029522,86,40,0,340,0.1,2777.2,340,2,0.5,340,20,40,280,640,40
13072784,76,60,0,405,0.6,372.6,405,2,0.222222222,405,0,0,405,405,60
8597499,819,53,0,2912,1.357142857,1506.642857,2912,2,6.25,2912,112,1120,1680,7280,53
1200035,149,3,0,720,1,1441.888889,720,2,1,720,0,135,585,1125,3
5555868,477,0,0,900,1.4,946.6,900,2,6.6,900,0,200,700,1500,0
15748238,53,3,0,36,0,107.6666667,36,2,1,36,0,0,36,36,3
2115136,87,1,0,128,0.875,690.75,128,2,0.5,128,0,0,128,128,1
2645669,198,0,0,176,3.5,4593,176,2,0,176,0,32,144,272,0
10056259,113,6,0,330,0.181818182,855.6363636,330,2,0.333333333,330,0,33,297,429,6
9907187,83,32,0,63,0,34,63,2,0.555555556,63,0,9,54,90,32
5140732,788,94,6,5180,1.459459459,1383.513514,5180,2,-0.25,5180,148,1332,3700,10508,88
2179118,34,0,0,15,0,1916,15,2,0.333333333,15,0,0,15,15,0
688846,3401,21,0,17640,15.19047619,20367.52381,17640,2,-0.3,17640,1680,7980,7980,56700,21
1777741,53,2,0,24,1,1006,24,2,0.333333333,24,0,0,24,24,2
533196,163,15,0,108,2.5,1502.5,108,2,1.333333333,108,0,12,96,144,15
2298706,1177,50,5,2635,0.4,1291.2,2635,2,6.411764706,2635,0,1190,1445,6205,45
3748121,453,16,0,270,3.5,28037,270,2,3.555555556,270,18,90,162,702,16
3596161,41,56,0,40,-1,182,40,2,0,40,0,0,40,40,56
14168402,1,0,0,12,0,138,12,2,0,12,0,0,12,12,0
753973,307,65,2,760,1.875,1981.25,760,2,1,760,0,160,600,1240,63
267476,1331,85,0,1224,5.444444444,11895.66667,1224,2,17.75,1224,72,504,648,3384,85
10123461,257,16,0,540,1.111111111,1437.555556,540,2,3.5,540,36,72,432,1080,16
10447533,109,3,0,882,0.142857143,424.2857143,882,2,0.071428571,882,0,0,882,882,3
4253799,148,171,5,140,2,4850,140,2,1.4,140,0,10,130,170,166
1772668,75,24,0,36,1,286,36,2,0.166666667,36,0,0,36,36,24
18865321,16,1,0,40,-0.5,71,40,2,-0.2,40,0,0,40,40,1
10155,974,3114,14,736,2,454.5,736,2,5.0625,736,32,320,384,1984,3100
5372671,722,7,1,450,11.6,18915.4,450,2,0.666666667,450,30,150,270,1170,6
8781656,34,98,0,35,0,381,35,2,0.2,35,0,10,25,65,98
3027077,261,79,0,144,2.5,1813,144,2,2.833333333,144,0,24,120,216,79
869081,510,20,1,288,4.222222222,1978.111111,288,2,0,288,0,72,216,504,19
13790573,93,11,0,105,-0.333333333,205.3333333,105,2,0.428571429,105,0,0,105,105,11
3932185,29,0,0,12,1.5,100.5,12,2,-0.5,12,0,0,12,12,0
3677851,133,27,0,252,0.333333333,176.6666667,252,2,0.714285714,252,0,0,252,252,27
665499,188,32,3,64,1,850,64,2,1.125,64,0,0,64,64,29
9836259,155,18,2,364,1.75,727.75,364,2,0.571428571,364,0,0,364,364,16
4852962,572,26,3,1056,1.833333333,1220.833333,1056,2,2.545454545,1056,0,198,858,1650,23
1855372,723,58,0,21070,0.5,706.5581395,21070,2,0.428571429,21070,602,4816,15652,40936,58
1303411,162,14,0,352,0.818181818,1588,352,2,1.5,352,0,66,286,550,14
2056430,401,58,0,1870,1.058823529,2141.647059,1870,2,2,1870,85,510,1275,4165,58
3118959,149,113,0,672,0.666666667,3176.666667,672,2,0.5625,672,0,48,624,816,113
563932,337,15,0,336,2.25,2505.75,336,2,4.666666667,336,0,72,264,552,15
1775654,101,48,0,60,0.5,106,60,2,1.2,60,0,0,60,60,48
2087054,459,3,0,4256,1.071428571,3820.607143,4256,2,0,4256,336,1008,2912,10304,3
18412305,9,0,0,210,-0.142857143,128.1428571,210,2,0,210,0,0,210,210,0
558396,73,6,0,585,0.444444444,1556.555556,585,2,0,585,0,90,495,855,6
1959653,133,4,0,96,1.75,3234.5,96,2,3,96,0,16,80,144,4
675430,1200,102,8,3230,6.705882353,2881.470588,3230,2,1.8,3230,85,1020,2125,7055,94
7447818,43,27,0,200,0.5,284,200,2,0.5,200,0,20,180,260,27
204688,646,215,3,6120,2.4,3078.666667,6120,2,1.333333333,6120,180,1620,4320,12600,212
3708726,969,76,4,12771,2.454545455,3472.848485,12771,2,0.555555556,12771,891,4158,7722,33264,72
2443926,112,19,0,660,0.5,2945,660,2,0.272727273,660,0,88,572,924,19
71235,416,31,0,560,5,3146,560,2,0.25,560,40,160,360,1400,31
11939802,31,0,0,12,1,181,12,2,0.5,12,0,0,12,12,0
7298096,189,48,1,189,-0.333333333,70.66666667,189,2,1.666666667,189,0,0,189,189,47
7627266,283,13,1,104,0.5,643.5,104,2,6,104,0,16,88,152,12
645061,697,261,0,1104,1.25,1217.375,1104,2,8.166666667,1104,0,336,768,2112,261
1476670,110,2,0,42,1,374,42,2,3,42,0,0,42,42,2
2156623,150,6,1,24,0,27,24,2,3,24,0,4,20,36,5
187833,1862,251,41,1053,18.66666667,17649.33333,1053,2,13.22222222,1053,54,432,567,2835,210
183785,825,2,0,1176,3.904761905,1599.333333,1176,2,2,1176,42,294,840,2436,2
4165582,83,1,0,12,0,229,12,2,1.666666667,12,0,0,12,12,1
892935,430,23,1,990,0.833333333,643.3333333,990,2,1.363636364,990,0,264,726,1782,22
7209003,91,2,0,231,0.142857143,802.5714286,231,2,1.333333333,231,0,21,210,294,2
6426442,78,14,0,396,0.5,661.5,396,2,0.333333333,396,0,0,396,396,14
11765846,91,2,0,252,0.214285714,476.8571429,252,2,0.5,252,0,0,252,252,2
14395986,120,1,0,80,1.5,116.5,80,2,0.2,80,0,0,80,80,1
1397805,49,1,0,70,0.428571429,389,70,2,0.5,70,0,0,70,70,1
4456923,349,20,0,420,3,1418.4,420,2,1,420,0,90,330,690,20
6004756,383,18,0,1440,2.3125,514.625,1440,2,0.833333333,1440,0,96,1344,1728,18
1940353,991,27,1,810,8.555555556,1187.111111,810,2,1.6,810,0,270,540,1620,26
4131030,304,35,33,675,0.6,316.4,675,2,0.555555556,675,0,90,585,945,2
1388917,819,213,2,270,3,2644,270,2,6.3,270,0,100,170,570,211
6947641,81,7,0,280,0.5,393,280,2,0.5,280,0,0,280,280,7
888064,169,7,0,380,1.6,5332.5,380,2,0,380,40,80,260,980,7
8962944,55,9,0,90,0,207.3333333,90,2,0.4,90,0,15,75,135,9
8669496,151,6,0,180,1.5,647.25,180,2,1.8,180,0,0,180,180,6
3424753,421,118,4,368,2,2881.5,368,2,5,368,0,112,256,704,114
2319381,79,23,0,36,0.5,645.5,36,2,1,36,0,6,30,54,23
1018166,256,0,0,880,1.818181818,2825.909091,880,2,0.2,880,55,220,605,2035,0
249952,401,4,0,208,2.5,4316.5,208,2,2.75,208,0,64,144,400,4
1596471,1588,21,1,1406,2,7509,1406,2,3.486486486,1406,0,703,703,3515,20
2705001,78,10,0,108,0.833333333,203.8333333,108,2,-0.333333333,108,0,0,108,108,10
7146301,321,2,0,50,16,18895,50,2,2.6,50,5,15,30,140,2
2470028,487,79,1,4301,1.818181818,1499.909091,4301,2,0.529411765,4301,0,935,3366,7106,78
1432138,452,40,4,1664,0.846153846,1773.038462,1664,2,0,1664,52,416,1196,3380,36
5439454,44,2,0,84,0,254.3333333,84,2,0.5,84,0,0,84,84,2
4652844,93,1,0,88,2,1656.75,88,2,0.5,88,0,8,80,112,1
2508103,47,0,0,24,0,153,24,2,1.27E-17,24,0,12,12,60,0
5172810,39,6,0,324,0.222222222,622.7777778,324,2,0.333333333,324,0,0,324,324,6
1598220,491,29,0,3542,1.363636364,1100.545455,3542,2,0.571428571,3542,0,770,2772,5852,29
1460519,1144,7,1,594,1.666666667,1482.666667,594,2,9.636363636,594,0,264,330,1386,6
1691725,108,13,0,288,0.5,733.625,288,2,0.5,288,0,0,288,288,13
7658313,1974,263,4,12768,4.184210526,3547.763158,12768,2,2,12768,228,3420,9120,25080,259
11130261,145,9,2,216,3,989,216,2,0.555555556,216,0,36,180,324,7
2011164,80,54,0,135,5.38E-17,353.6666667,135,2,1,135,0,0,135,135,54
1452112,173,14,0,1870,1.090909091,1553.727273,1870,2,-0.7,1870,0,220,1650,2530,14
2368769,1885,139,3,20736,1.75,2840.708333,20736,2,6.125,20736,768,8832,11136,54144,136
5627426,159,27,1,351,0.333333333,1339,351,2,1.111111111,351,0,0,351,351,26
4092044,819,297,5,3744,1.666666667,1335.111111,3744,2,4.076923077,3744,0,1521,2223,8307,292
2384456,81,41,0,40,0,463.5,40,2,1,40,0,10,30,70,41
5609726,41,0,0,8,0,57,8,2,0.5,8,0,0,8,8,0
2198704,459,11,0,3510,0.977777778,1382.466667,3510,2,0,3510,0,720,2790,5670,11
218484,1478,22,1,12960,7.583333333,4157.833333,12960,2,1,12960,648,4212,8100,31428,21
668144,183,1,0,36,1,216,36,2,1,36,0,0,36,36,1
11347273,174,159,5,1040,0.15,353.4,1040,2,0.25,1040,0,0,1040,1040,154
2669338,175,8,0,176,2.75,5564.5,176,2,0.75,176,16,32,128,416,8
1049963,1665,30,1,2520,6.25,6171.5,2520,2,7.111111111,2520,72,1080,1368,6408,29
670502,386,3,1,672,2.833333333,5639,672,2,0.875,672,48,96,528,1392,2
4931827,1141,44,3,14352,1.365384615,1787.288462,14352,2,2.666666667,14352,936,4056,9360,34944,41
4548284,147,9,0,338,0.615384615,519.8461538,338,2,2,338,0,0,338,338,9
7015457,39,8,0,396,-1.99E-16,271.75,396,2,0.181818182,396,0,0,396,396,8
15212132,31,84,0,98,-4.46E-18,412.5714286,98,2,0.5,98,0,0,98,98,84
4264790,338,35,3,112,0,14,112,2,2,112,0,32,80,208,32
6066924,83,6,0,21,1,684,21,2,1.333333333,21,0,0,21,21,6
41903,561,39,0,210,13.5,8280.5,210,2,2.142857143,210,14,70,126,546,39
2069992,1122,40,1,864,2.25,1568.25,864,2,10.11111111,864,0,396,468,2052,39
1643187,953,5,0,4375,2.88,8729.76,4375,2,2,4375,250,1125,3000,10000,5
3860521,193,33,2,864,1.333333333,539.2222222,864,2,0.5,864,0,0,864,864,31
2028224,433,42,0,816,1,1841.5,816,2,1.588235294,816,0,170,646,1326,42
9309189,13,0,0,320,0,563.6,320,2,0.25,320,0,40,280,440,0
537499,1681,21,3,18942,3.097560976,5173.926829,18942,2,4,18942,1435,6314,11193,50799,18
465498,188,5,0,624,0.5,614.25,624,2,1.076923077,624,0,104,520,936,5
2280058,361,22,24,340,2,73.5,340,2,1.058823529,340,0,34,306,442,-2
6407787,479,84,0,3630,0.6,887,3630,2,1.363636364,3630,0,1155,2475,7095,84
380687,497,10,0,2550,1.36,2264.52,2550,2,0.666666667,2550,0,825,1725,5025,10
3159126,386,164,0,225,1.4,1531,225,2,4,225,0,45,180,360,164
12843951,134,55,3,99,1.333333333,986.6666667,99,2,2,99,0,0,99,99,52
8264221,147,36,0,429,1.333333333,4312.666667,429,2,0.454545455,429,33,33,363,825,36
2136002,99,2,0,312,0.461538462,624.3846154,312,2,1,312,0,26,286,390,2
1941632,642,66,4,7371,1.148148148,500.1481481,7371,2,1.307692308,7371,0,1404,5967,11583,62
4534996,91,208,0,72,2,362,72,2,0.5,72,0,24,48,144,208
3499638,404,31,1,1320,2.181818182,888.7272727,1320,2,0.666666667,1320,0,198,1122,1914,30
9682753,32,0,0,98,0,1179.5,98,2,1.21E-17,98,0,0,98,98,0
956480,405,41,7,1254,2.545454545,3392.272727,1254,2,0.166666667,1254,132,330,792,3432,34
3591797,68,17,0,864,-0.166666667,469.3333333,864,2,0.111111111,864,0,108,756,1188,17
6558299,532,17,2,4048,1.090909091,1272.545455,4048,2,1,4048,176,880,2992,8272,15
888545,1635,801,4,1755,3.666666667,9123.333333,1755,2,9.2,1755,45,900,810,4860,797
8298187,90,72,0,264,0.666666667,250.3333333,264,2,0.5,264,0,0,264,264,72
219444,425,71,5,1680,2.6,3300.8,1680,2,1.4375,1680,80,400,1200,3600,66
2081499,155,113,0,648,0.555555556,547.8888889,648,2,1,648,0,0,648,648,113
13761640,177,26,0,936,-9.61E-18,929.1538462,936,2,1.222222222,936,0,117,819,1287,26
18291275,39,4,0,45,-1,267.3333333,45,2,0.333333333,45,0,9,36,72,4
8199938,179,33,0,224,1.5,883.875,224,2,1,224,0,16,208,272,33
3551416,1,0,0,36,0,458,36,2,0,36,0,0,36,36,0
9026380,51,28,0,64,0.5,697.25,64,2,1,64,0,0,64,64,28
3668514,26,3,0,30,0,1419,30,2,0.333333333,30,0,0,30,30,3
10101797,359,73,7,1365,1.846153846,3077.769231,1365,2,0.2,1365,130,325,910,3510,66
13945920,871,15,0,3360,1.625,1288.375,3360,2,3,3360,0,1120,2240,6720,15
1022164,335,1,0,1824,1.833333333,1703.416667,1824,2,1.125,1824,0,288,1536,2688,1
5348933,141,4,0,420,0.5,751.75,420,2,0.428571429,420,0,0,420,420,4
615674,3268,1012,0,5616,5.5,3159.833333,5616,2,15.16666667,5616,0,2916,2700,14364,1012
5333317,255,7,0,1152,1.833333333,2569.916667,1152,2,0.75,1152,0,288,864,2016,7
458147,101,0,0,156,1,9865.5,156,2,2,156,12,36,108,372,0
16385593,73,1,0,40,0.5,34,40,2,0.75,40,0,0,40,40,1
3784768,1170,290,5,1968,1,1485.5,1968,2,2.317073171,1968,0,902,1066,4674,285
1949978,175,26,0,495,1.6,3001.6,495,2,0.888888889,495,45,45,405,1035,26
759578,111,24,0,144,1,1388.25,144,2,1.75,144,0,32,112,240,24
612530,173,30,0,56,1,268,56,2,1.857142857,56,0,7,49,77,30
1158301,905,45,2,4752,1.861111111,6787.916667,4752,2,1.333333333,4752,216,1296,3240,10584,43
757350,707,52,4,4032,2.571428571,1715.380952,4032,2,0.666666667,4032,126,882,3024,7812,48
5266113,141,114,0,20,6,211,20,2,1,20,0,0,20,20,114
5608461,143,344,0,270,1,373.7,270,2,0.666666667,270,0,30,240,360,344
7616842,191,1,0,396,2,1568,396,2,0.555555556,396,0,36,360,504,1
9541850,126,6,0,264,0,3595.333333,264,2,1,264,0,48,216,408,6
2134454,410,29,5,660,1.363636364,714.9090909,660,2,2.5,660,0,220,440,1320,24
1150703,109,9,0,420,0.666666667,1569.5,420,2,0.6,420,0,30,390,510,9
2568891,622,41,3,7040,3.363636364,3848.181818,7040,2,1,7040,440,1980,4620,16940,38
3089465,196,29,1,2310,0.333333333,1437.952381,2310,2,0.4,2310,0,420,1890,3570,28
1110041,1050,118,0,4800,3.5625,2068.625,4800,2,3.3,4800,320,1440,3040,12000,118
4103426,408,16,0,1584,1,1907.75,1584,2,1.727272727,1584,0,440,1144,2904,16
552,485,180,1,180,8,2727,180,2,2.75,180,0,36,144,288,179
12943158,118,14,0,693,0.555555556,447.1111111,693,2,0.571428571,693,0,63,630,882,14
318268,189,0,0,442,0.588235294,927.8823529,442,2,2.5,442,0,68,374,646,0
12012811,221,13,1,484,2.25,1061.25,484,2,0.818181818,484,0,88,396,748,12
6119561,43,6,0,16,0,77,16,2,0.25,16,0,0,16,16,6
1254034,1150,62,4,2145,7.230769231,4621,2145,2,0.8,2145,130,585,1430,5070,58
6176394,343,1,6,1092,1,503.6666667,1092,2,0.928571429,1092,0,84,1008,1344,-5
863196,229,7,0,240,1.6,3796,240,2,1.5,240,20,60,160,600,7
5108326,898,27,2,693,-1,296,693,2,2.515151515,693,0,297,396,1584,25
10779562,91,0,0,108,-1.16E-16,355.8333333,108,2,0,108,0,0,108,108,0
6835757,49,2,0,210,0.2,4229.6,210,2,0.333333333,210,15,30,165,435,2
3776644,231,13,0,54,0,252,54,2,2.833333333,54,0,12,42,90,13
2980051,62,2,0,192,0.666666667,1018.333333,192,2,0,192,0,24,168,264,2
297265,277,125,1,600,1.9,1755.5,600,2,2.333333333,600,0,90,510,870,124
11592112,66,9,0,330,0.6,1012,330,2,0.166666667,330,0,30,300,420,9
12325296,46,6,0,126,0.333333333,379,126,2,0.142857143,126,0,0,126,126,6
1095947,33,7,0,30,1,245.6666667,30,2,0,30,0,0,30,30,7
3359188,301,9,0,90,0,127,90,2,1.8,90,0,30,60,180,9
3112921,1074,53,1,1035,0.4,199,1035,2,10,1035,0,360,675,2115,52
2920140,1314,16,3,1296,10.16666667,11188.5,1296,2,1.666666667,1296,108,468,720,3672,13
4054031,85,91,0,540,0.666666667,5569.666667,540,2,0.133333333,540,45,45,450,1080,91
228632,869,72,3,7452,3.555555556,5301.611111,7452,2,1.111111111,7452,486,2268,4698,18630,69
10224980,103,2,0,64,0.5,181,64,2,1.5,64,0,0,64,64,2
1374857,473,24,0,4200,1.416666667,1238.041667,4200,2,1,4200,0,840,3360,6720,24
6211403,81,4,0,56,1.25,257.5,56,2,1,56,0,0,56,56,4
5326946,151,5,0,28,1,183,28,2,2.75,28,0,8,20,52,5
11268016,81,3,0,350,0.4,172.4,350,2,0.4,350,0,0,350,350,3
5946089,135,32,0,130,2.2,1124.4,130,2,1,130,10,10,110,250,32
2704444,515,85,0,2541,1.181818182,381.5454545,2541,2,2,2541,0,726,1815,4719,85
242938,3443,114,3,8580,22.07692308,11944.07692,8580,2,4.2,8580,650,3770,4160,25740,111
16446575,36,2,0,24,0.5,574.5,24,2,0.5,24,0,0,24,24,2
10433530,105,29,0,432,7.68E-17,646.8333333,432,2,1,432,0,36,396,540,29
2316362,83,6,0,84,0,596,84,2,2,84,0,12,72,120,6
15026139,3,0,0,24,0,115.75,24,2,0,24,0,0,24,24,0
4032974,720,49,0,2000,2.9,1688.5,2000,2,3.625,2000,0,640,1360,3920,49
2861772,343,8,0,144,8.333333333,10423.33333,144,2,1.25,144,12,24,108,324,8
4248463,820,73,24,630,5,8660.6,630,2,7.833333333,630,30,210,390,1530,49
3878723,553,34,0,3132,1.206896552,1444.034483,3132,2,1.25,3132,116,812,2204,6612,34
7546292,71,0,0,14,0,424,14,2,0.571428571,14,0,0,14,14,0
1049109,1231,98,15,9828,2.961538462,4583.538462,9828,2,2.888888889,9828,702,3042,6084,25272,83
10746940,59,7,0,320,-0.5,462.75,320,2,0.2,320,0,0,320,320,7
684259,2457,744,0,7650,6.222222222,7581.333333,7650,2,10.41176471,7650,306,3519,3825,20961,744
12066238,1,0,0,8,0,396,8,2,0,8,0,0,8,8,0
3411782,49,11,0,40,0,687.5,40,2,2.43E-17,40,0,0,40,40,11
13440165,397,122,2,1680,1.3125,609.875,1680,2,0.714285714,1680,0,224,1456,2352,120
4125314,155,94,0,150,1,559,150,2,1.8,150,0,15,135,195,94
1108824,917,124,4,1458,3.833333333,3038.166667,1458,2,6.222222222,1458,0,486,972,2916,120
5009967,1232,326,9,1596,13.5,24383,1596,2,3.714285714,1596,84,672,840,4368,317
3522940,993,141,0,675,20.66666667,11258.33333,675,2,1.777777778,675,54,243,378,1890,141
3525381,227,0,0,75,1.4,308.6,75,2,3.666666667,75,0,15,60,120,0
3384596,231,19,0,693,1,863.8571429,693,2,1.111111111,693,0,126,567,1071,19
7999812,30,0,0,60,-0.5,187.25,60,2,-6.36E-18,60,0,0,60,60,0
19705366,51,2,0,30,0.333333333,41.66666667,30,2,1,30,0,0,30,30,2
7419285,131,1,0,84,2.5,664,84,2,0.333333333,84,0,0,84,84,1
6319771,167,84,2,702,0.923076923,1071,702,2,1,702,0,117,585,1053,82
7223781,87,35,0,90,1.6,1249,90,2,0,90,0,10,80,120,35
717144,2325,89,0,8460,9.55,6887.7,8460,2,3.222222222,8460,540,3240,4680,23040,89
11960129,48,2,0,28,0.5,291,28,2,1,28,0,0,28,28,2
1089995,382,49,3,2093,1.461538462,2079.538462,2093,2,0.571428571,2093,0,364,1729,3185,46
5782330,73,59,0,198,-0.5,1349.333333,198,2,7.81E-18,198,0,18,180,252,59
2956140,1,0,0,16,0,243.5,16,2,0,16,0,0,16,16,0
383244,463,15,2,154,4.5,1405,154,2,3.428571429,154,0,42,112,280,13
6921871,49,4,0,32,-0.5,192,32,2,0,32,0,4,28,44,4
7396391,3,0,0,54,-0.166666667,221.3333333,54,2,0,54,0,0,54,54,0
1561702,562,38,4,3344,1.181818182,450.3636364,3344,2,1.526315789,3344,0,836,2508,5852,34
9884966,61,4,0,60,0,67.5,60,2,0.333333333,60,0,0,60,60,4
4257371,81,5,0,140,0.5,284.25,140,2,0.428571429,140,0,0,140,140,5
13214605,71,3,0,12,0,1190,12,2,1.333333333,12,0,0,12,12,3
13187711,29,9,0,84,0.285714286,257,84,2,0,84,0,0,84,84,9
794303,1166,276,0,3150,8.4,9198.4,3150,2,3.222222222,3150,180,1080,1890,8010,276
2242764,321,53,0,100,4.2,3419.2,100,2,0,100,10,20,70,250,53
224535,1149,8,2,1088,13.625,12602.625,1088,2,4,1088,64,416,608,2912,6
1923551,4586,9,0,2709,-2,965,2709,2,10.39534884,2709,0,1462,1247,7095,9
2219962,203,10,0,88,1.75,1284,88,2,6.5,88,0,16,72,136,10
444797,319,5,0,64,-1,63,64,2,3.5,64,0,16,48,112,5
1097784,157,5,1,72,2,1702,72,2,0.888888889,72,0,0,72,72,4
5526835,139,2,0,864,0.833333333,709,864,2,0.333333333,864,0,0,864,864,2
4353436,61,2,0,600,0.333333333,193,600,2,-0.1,600,0,0,600,600,2
696862,325,66,0,60,2,1232,60,2,3.4,60,0,10,50,90,66
2715213,1042,21,0,3850,5.090909091,25107.18182,3850,2,3.5,3850,330,1320,2200,10780,21
149601,309,9,0,1260,0.619047619,684.6666667,1260,2,0.5,1260,0,252,1008,2016,9
5363723,167,31,0,1820,0.461538462,622.2307692,1820,2,0.4,1820,0,0,1820,1820,31
4628339,197,5,0,450,1,580.8,450,2,1.3,450,0,50,400,600,5
5019535,151,5,0,1026,0.421052632,1564.684211,1026,2,0.666666667,1026,0,228,798,1710,5
